img_id,img_label,xmin,ymin,xmax,ymax
143,2,99,178,997,648
143,2,131,182,260,260
143,2,181,179,577,338
143,2,449,161,579,293
143,2,634,150,1023,337
144,2,473,589,639,657
144,1,41,600,124,675
144,1,514,568,533,608
144,1,530,574,555,595
144,1,645,573,669,603
144,1,716,567,736,598
144,1,744,568,760,598
144,1,813,561,835,584
144,2,0,595,63,653
144,2,0,715,133,767
144,2,625,584,763,641
144,2,721,582,856,629
144,2,880,568,981,622
144,2,929,579,1023,661
145,1,590,274,790,482
145,1,443,337,549,445
145,2,408,388,546,462
145,2,505,366,861,530
146,1,656,168,833,496
146,2,0,176,138,377
146,2,0,299,300,678
146,2,218,185,554,474
146,2,652,190,1022,469
146,2,940,530,1022,678
147,1,390,316,600,466
147,1,529,190,573,222
147,1,610,161,683,242
147,2,0,214,1004,767
147,2,957,202,1009,228
147,2,982,208,1023,228
148,1,643,396,702,620
148,2,0,429,260,667
148,1,700,398,776,613
148,2,860,396,1023,620
149,1,286,314,410,640
149,2,19,318,115,397
149,1,376,352,448,555
149,1,408,353,458,517
149,1,636,217,736,408
149,1,755,293,884,414
149,1,856,220,959,635
150,1,385,200,435,308
150,2,691,88,918,201
150,1,682,167,711,239
150,1,860,229,889,309
151,1,60,0,912,503
151,2,0,262,125,404
151,2,0,212,991,682
152,1,52,283,776,767
152,2,0,405,179,593
152,2,81,338,853,639
153,1,388,392,447,550
153,1,681,372,828,601
153,2,520,433,587,455
153,2,842,380,1023,620
154,1,59,127,164,342
154,1,997,163,1023,236
154,2,5,113,510,235
154,2,19,75,1011,618
155,1,42,430,104,641
155,1,90,439,147,645
155,1,135,312,164,374
155,1,138,435,181,544
155,1,144,501,221,690
155,1,251,426,309,610
155,1,321,405,378,505
155,1,365,376,394,450
155,1,374,435,417,610
155,1,414,426,476,609
155,1,448,564,544,690
155,1,718,232,735,294
155,1,741,216,768,282
155,1,811,252,826,312
155,1,815,459,882,619
155,1,833,243,860,312
155,1,839,390,878,508
155,1,886,238,915,307
155,1,931,461,1023,673
155,1,933,456,990,624
155,1,941,401,987,475
155,2,572,259,699,335
155,2,792,323,1006,430
156,1,3,378,41,483
156,1,240,368,254,413
156,1,289,372,310,422
156,1,313,370,326,421
156,1,328,378,344,424
156,1,533,380,567,453
156,1,572,383,599,449
156,1,591,391,619,450
156,1,621,395,640,458
156,1,786,408,917,674
156,2,191,377,226,409
156,2,338,378,405,431
156,2,347,377,520,454
156,2,906,392,1023,483
157,1,0,193,36,368
157,1,85,71,452,860
157,2,0,154,128,345
157,2,104,202,241,278
157,2,401,210,680,389
158,1,83,373,289,659
158,1,453,398,465,429
158,1,471,404,484,435
158,2,258,402,480,516
158,2,702,403,752,438
158,2,755,405,794,438
158,2,878,411,893,430
159,2,77,58,942,610
159,1,781,73,864,287
159,1,903,118,1023,358
160,1,583,108,662,238
160,1,708,111,747,178
160,1,755,112,775,179
160,1,781,108,813,183
160,2,0,132,121,313
160,2,115,77,885,617
160,2,167,144,332,198
160,2,520,130,655,213
160,2,568,131,1023,371
160,2,851,117,1023,176
161,1,474,292,556,588
161,2,823,288,1013,486
161,2,681,308,696,331
161,2,697,308,739,338
161,2,739,301,807,363
162,1,358,335,492,451
162,1,406,253,471,352
162,1,482,210,615,315
162,1,751,106,872,327
162,1,805,129,971,452
162,2,0,268,917,761
163,1,30,189,112,503
163,2,160,0,1023,608
163,2,204,0,784,53
164,1,21,115,77,236
164,1,77,158,177,388
164,1,163,137,234,365
164,1,241,0,297,74
164,1,321,99,405,218
164,1,366,167,423,225
164,1,378,85,439,213
164,1,419,79,487,203
164,1,487,67,538,203
164,1,576,111,623,204
164,1,615,104,666,179
164,1,618,113,714,258
164,1,818,69,885,208
164,1,901,47,1016,204
164,2,179,199,823,389
165,2,19,164,1000,829
165,1,317,281,612,521
166,1,295,460,362,580
166,2,505,490,635,631
166,1,339,458,375,588
166,1,428,469,461,520
166,1,431,447,545,682
166,1,596,493,612,515
166,1,801,477,903,682
166,1,840,463,912,567
166,1,869,485,944,682
166,1,970,509,1015,581
166,1,1012,545,1023,577
166,2,510,472,603,535
166,2,591,488,618,534
166,2,611,493,663,551
166,2,650,494,716,560
166,2,680,510,755,583
166,2,708,519,791,602
166,2,750,490,1023,675
167,1,353,328,368,379
167,1,399,328,425,400
167,1,561,326,583,400
167,1,567,317,605,414
167,2,0,0,1023,767
167,2,51,337,74,352
167,2,74,335,96,353
168,1,529,75,636,242
168,1,0,345,48,535
168,1,35,248,95,338
168,1,382,62,529,210
168,1,698,125,785,226
168,1,755,119,842,220
168,2,0,73,1015,644
169,2,154,344,455,499
169,1,487,355,578,567
169,2,0,326,102,432
169,2,89,344,142,422
169,2,194,350,300,384
169,2,409,330,963,595
169,2,410,360,527,405
169,2,901,350,999,395
169,2,901,368,1022,518
169,2,966,376,1022,419
170,1,249,262,349,471
170,2,438,204,1008,629
170,1,107,291,157,418
170,1,200,261,282,478
170,1,354,220,428,296
170,1,393,240,451,317
170,2,145,271,473,401
171,2,0,49,1023,397
171,1,152,75,202,223
171,1,257,89,279,145
171,1,277,94,298,144
171,1,361,77,367,122
171,1,362,84,379,120
171,1,478,77,507,145
171,2,63,94,158,155
171,2,115,92,264,152
171,2,464,109,535,145
171,2,547,94,627,120
171,2,625,109,674,120
171,2,704,113,724,122
171,2,735,114,759,123
172,1,238,142,504,794
172,2,499,232,767,757
173,1,141,417,198,517
173,2,835,466,1015,673
173,1,16,420,58,518
173,1,83,423,112,501
173,1,237,428,281,523
173,1,289,433,320,501
173,1,311,431,344,499
173,1,334,430,368,497
173,1,368,415,399,497
173,1,430,419,456,489
173,1,466,415,488,481
173,1,533,419,569,494
173,1,778,415,811,489
173,1,889,420,921,480
174,1,735,650,902,767
174,2,147,674,170,710
174,2,158,670,186,699
174,2,224,689,369,766
174,2,274,683,327,699
174,2,328,686,375,718
174,2,348,673,462,756
174,2,524,672,766,767
175,1,171,200,522,810
175,1,213,302,272,400
175,1,416,252,444,316
175,2,183,296,283,400
175,2,508,284,767,824
176,1,256,54,830,679
176,2,614,393,1023,767
177,1,218,144,649,682
177,2,1,5,1022,750
178,2,80,80,1023,682
178,1,0,0,240,682
178,1,667,492,713,602
178,1,827,508,872,640
178,1,883,503,938,637
179,1,208,122,374,412
179,2,38,256,818,554
180,2,21,170,965,584
180,1,37,117,125,260
180,1,142,152,186,204
180,1,328,147,407,245
180,1,337,150,378,179
180,1,405,158,455,229
180,1,613,152,633,181
180,1,632,165,658,188
180,1,670,154,712,192
180,1,916,192,967,219
180,2,0,189,401,447
180,2,719,160,1023,336
181,1,515,179,606,510
181,1,120,31,184,271
181,1,317,161,432,409
181,2,0,234,449,575
182,1,759,305,958,752
182,2,0,410,87,497
182,1,145,387,168,431
182,1,265,382,285,422
182,1,334,328,377,421
182,1,574,375,597,410
182,1,933,364,967,460
182,2,187,389,253,423
182,2,300,356,729,566
183,1,243,356,371,735
183,2,0,426,197,555
183,2,286,272,686,1017
183,2,359,398,530,504
184,1,632,3,1023,671
184,2,0,46,512,537
184,2,490,164,712,310
185,2,71,214,483,376
185,1,460,230,538,517
185,1,512,270,592,538
185,1,640,277,650,311
185,1,656,279,688,320
185,1,679,260,769,513
185,1,896,311,910,340
185,1,928,316,945,346
185,2,882,351,1022,435
186,1,729,72,807,142
186,2,38,99,879,659
186,1,20,116,33,128
186,1,41,117,56,128
186,1,181,66,227,124
186,1,293,24,330,74
186,1,849,78,876,117
186,2,1,129,226,227
186,2,3,117,461,437
186,2,782,243,1023,680
187,1,8,76,83,230
187,1,76,103,91,121
187,1,120,96,145,122
187,1,475,70,511,96
187,1,535,71,571,96
187,1,776,95,815,159
187,1,890,60,976,219
187,2,27,85,976,426
188,1,222,43,435,807
188,2,24,280,653,707
189,2,0,206,764,1002
189,1,192,248,242,328
189,1,272,236,320,321
189,1,379,296,423,371
189,2,0,280,226,389
189,2,0,305,398,510
190,1,345,76,654,767
190,2,0,195,1023,767
191,1,649,0,815,286
191,1,8,458,74,573
191,2,71,28,794,552
192,1,305,46,401,212
192,1,430,102,518,198
192,2,0,0,356,338
192,2,28,61,999,618
192,2,117,0,590,144
192,2,577,8,910,127
192,2,768,0,962,71
192,2,894,0,1023,222
193,1,19,104,35,108
193,1,38,84,101,244
193,1,76,97,93,108
193,1,80,102,99,151
193,1,91,100,120,171
193,1,112,124,129,158
193,1,118,119,126,155
193,1,120,77,147,193
193,1,121,102,132,120
193,1,136,72,204,216
193,1,172,90,197,164
193,1,201,104,221,161
193,1,252,84,278,121
193,1,284,106,302,126
193,1,288,105,295,121
193,1,294,107,302,121
193,1,306,94,352,124
193,1,339,106,349,119
193,1,359,108,381,124
193,1,396,108,408,120
193,1,406,107,430,131
193,1,428,106,442,131
193,1,439,110,453,127
193,1,455,104,471,132
193,1,467,82,501,148
193,1,483,106,514,151
193,1,540,96,588,230
193,1,620,98,646,124
193,1,646,107,662,122
193,1,660,106,674,119
193,1,720,16,857,302
193,1,832,88,856,114
193,1,847,80,875,115
193,1,871,104,891,118
193,1,902,14,1023,409
193,1,909,100,933,148
193,1,915,102,932,133
193,2,0,108,98,228
193,2,117,110,248,189
193,2,125,144,963,649
193,2,350,106,403,122
193,2,417,128,519,149
193,2,581,94,740,255
193,2,695,148,1023,372
194,1,907,123,990,305
194,1,78,79,181,317
194,1,245,127,267,150
194,1,254,123,273,150
194,1,394,105,412,129
194,1,408,109,421,138
194,1,432,108,448,150
194,1,448,104,468,147
194,1,608,118,692,195
194,1,631,101,658,143
194,2,0,156,99,247
194,2,44,90,941,598
194,2,130,140,244,203
194,2,266,77,731,278
194,2,291,126,374,156
194,2,369,98,577,191
194,2,453,94,570,170
194,2,522,116,587,140
195,1,75,137,295,891
195,1,766,196,939,764
195,2,254,222,804,508
195,2,716,315,784,448
195,2,907,299,937,366
195,2,913,297,984,350
196,1,100,295,181,548
196,2,0,388,321,548
196,2,53,378,381,542
196,2,565,380,994,531
197,1,85,351,196,477
197,1,202,301,296,405
197,2,426,364,527,420
198,1,197,196,327,644
198,1,306,264,423,528
198,1,560,257,672,529
198,1,666,283,716,478
198,1,743,242,917,706
198,2,360,194,704,492
199,1,169,454,414,705
199,1,944,333,1023,676
199,2,0,240,1003,702
200,1,465,269,542,377
200,1,494,226,550,353
200,2,0,289,264,583
200,2,121,264,345,457
200,2,180,241,337,354
201,1,732,291,807,496
201,1,182,319,300,624
201,1,270,305,326,373
201,1,371,283,428,380
201,1,414,333,443,374
201,1,449,294,574,608
201,1,527,264,612,467
201,1,591,361,664,499
201,1,621,261,700,487
201,1,691,286,738,458
201,2,880,329,927,355
202,1,135,252,185,357
202,1,344,251,409,373
202,1,641,202,787,496
202,2,456,256,573,312
202,2,711,266,999,424
203,1,502,536,548,643
203,2,28,46,1022,1022
204,1,325,53,430,244
204,1,432,29,511,233
204,1,544,58,643,221
204,2,0,61,342,397
204,2,60,139,1008,608
205,1,0,575,456,1023
205,1,281,465,307,528
205,1,354,482,379,517
205,1,601,435,652,491
205,1,659,433,695,482
205,1,673,898,767,1023
205,2,0,0,767,1023
206,1,273,180,332,372
206,1,542,311,673,537
206,2,318,74,984,429
207,1,0,10,101,563
207,2,200,68,924,671
207,1,205,4,270,263
207,2,55,71,81,108
207,2,133,65,166,95
207,2,743,129,1023,419
208,1,897,126,1023,504
208,2,51,52,907,586
208,2,752,187,979,376
209,2,320,366,661,503
209,1,117,354,132,386
209,1,229,376,320,526
209,1,376,346,395,379
209,1,421,343,439,371
209,1,437,339,451,373
209,1,572,341,588,386
209,1,867,332,897,380
210,2,0,259,404,640
210,1,574,318,673,387
210,2,341,263,960,600
211,1,210,320,289,407
211,1,372,331,458,430
211,1,807,523,883,585
211,2,685,482,1007,758
212,1,0,0,127,450
212,1,34,16,651,678
212,2,795,137,1023,398
213,1,222,28,663,660
213,2,619,363,771,446
214,2,834,336,1022,481
214,1,96,237,186,341
214,1,330,103,376,149
214,1,577,341,824,766
214,1,596,325,609,371
214,1,615,330,628,371
214,2,683,325,784,378
215,1,12,10,173,421
215,2,161,101,1023,584
216,1,89,44,1023,916
216,2,0,0,1023,916
217,1,366,255,471,400
217,1,469,361,508,408
217,1,556,356,621,400
217,2,215,343,821,552
218,1,839,48,960,294
218,1,759,78,855,235
218,1,897,46,949,154
218,2,0,115,302,201
218,2,55,147,934,561
218,2,164,71,200,118
218,2,330,92,498,149
218,2,687,99,802,157
218,2,830,216,1023,404
218,2,842,96,984,171
219,1,136,0,192,86
219,1,531,0,622,272
219,2,662,0,1023,260
220,1,498,220,661,309
220,2,117,174,917,513
221,1,0,125,118,529
221,1,323,225,363,261
221,2,14,289,633,849
221,2,568,244,679,355
221,2,638,349,679,496
222,2,152,499,264,564
222,1,0,10,39,79
222,1,433,57,531,108
222,1,515,0,714,131
222,1,602,72,710,119
222,1,885,0,1022,136
223,1,798,348,872,571
223,1,387,119,424,218
223,1,389,250,453,326
223,1,432,212,497,293
223,1,465,260,491,394
223,1,474,146,506,222
223,1,494,222,538,293
223,1,513,248,554,348
223,1,519,299,566,429
223,1,551,195,596,235
223,1,593,267,637,377
223,1,631,297,675,427
223,1,671,264,712,419
223,1,713,400,796,578
223,1,814,276,866,399
223,1,885,281,970,427
223,2,277,56,433,165
223,2,455,140,788,367
223,2,629,81,819,182
223,2,782,154,1023,281
225,1,357,70,832,458
225,2,0,199,302,435
225,2,279,227,376,271
225,2,382,207,599,283
226,1,797,51,902,225
226,2,133,4,940,642
226,1,5,87,24,108
226,1,88,112,99,133
226,1,97,114,120,185
226,2,0,108,94,245
226,2,49,107,104,190
227,1,100,117,159,193
227,1,179,84,240,202
227,1,714,3,786,173
227,2,1,62,125,432
227,2,99,33,907,632
227,2,819,98,1023,290
227,2,837,60,923,144
229,1,403,755,492,982
229,1,575,676,608,744
229,2,55,736,400,880
229,2,491,729,682,887
231,1,691,78,779,206
231,2,154,99,983,414
232,1,53,120,317,648
232,2,318,177,449,282
232,2,968,67,1022,90
233,1,532,252,618,413
233,2,243,42,800,308
233,1,503,373,602,494
233,1,798,282,933,449
233,2,76,473,794,764
233,2,953,54,1023,284
234,1,464,479,571,684
234,1,348,444,387,495
234,1,403,444,432,507
234,1,628,446,659,532
234,1,813,450,894,620
234,1,923,505,987,589
234,2,0,442,61,518
234,2,57,442,161,512
224,2,101,110,491,249
224,1,328,129,358,172
224,1,361,127,388,167
224,1,397,41,662,495
224,2,0,170,60,247
224,2,427,108,692,215
224,2,723,99,1022,304
235,1,6,0,105,542
235,2,78,48,923,646
235,1,957,45,1022,492
238,1,440,122,624,307
238,1,604,143,683,325
238,2,61,189,765,573
228,1,830,375,926,650
228,2,87,350,689,620
230,2,106,10,988,621
230,1,0,0,86,273
230,1,78,0,137,152
230,2,128,0,207,51
230,2,361,0,1023,219
230,2,871,0,1023,146
244,1,239,202,871,727
244,2,168,406,398,557
236,2,49,26,1023,744
236,1,909,62,1004,202
237,1,55,33,288,561
237,1,313,106,423,248
237,1,737,122,789,193
237,1,797,153,823,216
237,1,824,119,857,261
237,1,867,163,893,254
237,1,888,31,1022,473
237,2,0,131,139,510
237,2,220,162,887,619
237,2,280,176,348,218
247,1,172,274,188,300
247,1,209,307,394,548
247,1,462,253,476,275
247,1,464,279,488,339
247,1,475,260,483,274
247,1,588,384,697,480
247,1,632,277,652,326
247,1,695,281,725,332
247,1,701,263,732,338
247,1,765,272,792,341
247,1,780,266,806,343
247,2,401,335,880,572
239,2,657,499,861,642
239,1,156,495,245,766
239,1,188,492,339,766
239,1,328,476,384,692
239,2,0,656,33,766
239,2,0,550,64,751
239,2,5,480,124,637
239,2,565,487,655,536
239,2,672,480,738,541
239,2,949,490,1022,601
248,1,250,4,407,322
248,2,808,74,1019,302
248,1,169,21,309,235
248,1,494,57,808,320
248,2,0,51,182,214
249,1,194,159,303,389
249,2,0,245,416,499
249,2,124,124,970,628
240,1,792,151,858,307
240,2,0,187,286,354
240,1,323,153,376,277
240,1,749,145,805,316
240,1,879,177,952,330
250,1,158,76,327,255
250,2,57,63,831,722
250,1,101,156,144,248
250,1,108,115,182,189
250,1,466,116,503,177
250,1,510,126,544,181
250,1,542,126,569,165
250,1,601,119,630,138
250,1,772,83,844,272
250,1,850,99,874,126
250,1,951,145,1023,378
250,2,2,184,211,452
250,2,5,106,144,195
250,2,297,129,446,213
250,2,542,117,698,186
250,2,837,112,1023,240
241,1,144,347,159,386
241,1,170,341,186,391
241,1,208,331,223,363
241,1,224,326,311,464
241,1,332,331,364,414
241,1,345,329,382,412
241,1,390,325,429,423
241,1,451,315,484,384
241,1,483,323,524,440
241,1,575,315,601,392
241,2,6,350,87,407
251,1,358,213,528,748
251,2,844,286,996,408
242,1,190,6,331,232
242,1,313,0,358,71
242,1,360,0,392,84
242,1,397,0,450,84
242,1,442,0,478,41
242,1,476,0,505,29
242,1,482,8,557,126
242,1,581,0,651,112
242,1,890,3,929,54
242,2,16,19,1009,646
242,2,79,25,491,228
242,2,817,9,1023,169
242,2,998,148,1023,227
243,1,384,432,494,667
243,2,721,529,1023,684
243,1,107,518,289,684
243,1,437,354,490,432
243,1,455,376,527,508
243,1,513,376,560,574
243,2,541,350,587,376
243,2,570,364,611,419
252,1,328,428,369,529
252,1,372,426,391,483
252,1,385,431,396,481
252,1,439,431,469,512
252,1,472,429,499,508
252,1,492,426,526,510
252,1,803,444,838,472
252,1,816,436,834,473
252,1,851,429,878,483
252,1,875,436,909,483
252,1,901,427,924,462
252,1,910,441,930,490
252,1,931,441,954,516
252,1,959,444,981,523
252,1,986,433,1023,628
252,2,675,445,1016,675
253,1,35,122,138,400
253,2,0,207,60,309
253,2,141,152,887,643
253,2,593,152,1023,421
253,2,615,182,796,228
253,2,754,193,870,218
254,1,13,88,112,375
254,2,42,110,946,649
254,1,317,115,330,161
254,1,340,113,360,140
254,1,357,117,371,143
254,1,381,113,399,150
254,1,405,113,424,131
254,1,436,71,503,141
254,1,491,99,527,133
254,1,547,107,568,129
254,1,818,150,864,223
254,1,880,104,921,218
254,1,952,119,976,148
254,1,997,117,1023,242
254,2,0,164,414,393
254,2,63,137,312,219
245,1,901,284,1007,544
245,1,392,302,439,372
245,1,446,324,503,432
245,1,534,313,597,452
245,2,0,311,471,474
245,2,869,322,1023,398
246,1,0,892,159,1023
246,1,621,284,663,357
246,1,678,273,731,353
246,1,744,289,773,352
246,2,33,291,773,567
255,1,226,199,343,438
255,2,127,272,473,515
256,2,199,789,292,861
256,1,51,789,72,842
256,1,184,792,198,833
256,1,208,792,225,819
256,1,322,773,350,885
256,1,377,789,408,857
256,1,416,794,439,843
256,1,450,785,482,854
256,1,485,769,499,850
256,1,495,787,520,871
256,1,521,773,552,877
256,1,564,750,583,824
256,2,343,791,404,848
256,2,401,791,430,833
256,2,418,794,457,822
257,1,805,198,921,370
257,2,0,155,229,753
258,1,0,402,250,686
258,2,768,408,811,444
259,1,0,80,34,163
259,1,34,76,85,192
259,1,66,87,110,190
259,1,128,57,165,202
259,1,144,65,195,210
259,1,192,91,222,163
259,1,284,54,330,143
259,1,345,74,391,144
259,1,378,54,464,139
259,1,485,78,538,149
259,1,715,86,746,136
259,1,824,85,861,179
259,1,862,60,905,202
259,1,897,103,996,196
259,1,923,87,964,159
259,1,979,91,1017,196
259,2,50,138,1014,660
259,2,488,71,1023,398
259,2,666,115,814,179
259,2,906,120,932,167
260,1,330,410,485,665
260,1,0,309,327,682
260,1,231,189,250,233
260,1,295,105,316,153
260,1,320,115,343,155
260,1,329,295,364,347
260,1,346,242,370,290
260,1,415,492,647,682
260,1,451,159,470,197
260,1,475,271,500,308
260,1,503,51,529,93
260,1,567,319,599,354
260,1,590,217,625,244
260,1,605,317,632,354
260,1,606,154,627,192
260,1,635,159,656,192
260,1,663,210,688,261
260,1,669,261,688,311
260,1,670,319,694,356
260,1,693,253,724,292
260,1,709,60,730,105
260,1,783,278,808,319
260,1,804,122,837,158
260,1,901,324,929,358
260,1,942,220,971,258
260,2,0,413,306,535
260,2,469,415,870,540
260,2,707,397,975,524
261,1,0,714,38,856
261,1,212,731,342,992
261,1,350,734,390,786
261,1,434,728,486,833
261,1,497,730,539,812
261,2,262,734,340,814
262,1,465,449,528,619
262,1,302,411,336,507
262,1,330,399,346,456
262,1,353,401,369,464
262,1,374,406,402,467
262,2,0,389,336,826
263,1,906,240,955,369
263,2,598,250,904,403
263,1,629,256,708,434
263,2,213,239,526,478
264,1,144,655,264,767
264,1,463,424,499,475
264,1,652,479,689,551
264,1,844,472,865,505
264,1,848,438,868,490
264,1,860,465,879,499
264,1,879,459,892,495
264,1,887,430,908,494
264,2,0,620,131,712
264,2,0,643,276,767
264,2,248,631,308,684
264,2,333,620,426,704
264,2,702,645,767,687
265,1,6,127,51,201
265,1,81,110,108,137
265,1,103,108,128,141
265,1,166,99,195,169
265,1,191,96,231,183
265,1,231,91,275,183
265,1,268,103,294,179
265,1,336,91,355,179
265,1,371,95,408,177
265,2,0,127,429,498
265,2,912,83,1023,319
265,2,929,390,1023,679
266,1,7,427,103,540
266,1,10,396,60,470
266,1,56,433,140,707
266,1,69,394,115,474
266,1,83,428,227,740
266,1,126,392,149,420
266,1,154,399,183,436
266,1,158,402,231,548
